ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,name
002304.SZ,20230816,136.51,138.44,135.9,136.9,136.86,0.04,0.0292,24505.8,336434.63,洋河股份
000858.SZ,20230816,166.28,167.4,165.2,166.7,166.5,0.2,0.1201,116276.66,1937166.439,五粮液
000596.SZ,20230816,262.2,266.13,261.12,263.13,263.51,-0.38,-0.1442,8969.26,236374.973,古井贡酒
000568.SZ,20230816,228.01,231.59,227.32,229.68,229.33,0.35,0.1526,29326.87,674118.04,泸州老窖
600809.SH,20230817,224.46,229.95,223.28,229.72,225.5,4.22,1.8714,44589.65,1013826.732,山西汾酒
600519.SH,20230817,1806.08,1834.0,1801.55,1828.05,1820.0,8.05,0.4423,17290.37,3141408.018,贵州茅台
002304.SZ,20230817,136.0,137.73,135.69,137.54,136.9,0.64,0.4675,39430.22,539885.368,洋河股份
000858.SZ,20230817,165.9,168.61,164.5,168.44,166.7,1.74,1.0438,166931.82,2790070.935,五粮液
000596.SZ,20230817,261.35,275.0,260.21,272.78,263.13,9.65,3.6674,15787.73,425050.679,古井贡酒
000568.SZ,20230817,228.28,235.12,227.12,235.07,229.68,5.39,2.3467,43365.06,1008108.875,泸州老窖
600809.SH,20230818,229.78,232.1,225.4,225.76,229.72,-3.96,-1.7238,33570.55,761866.677,山西汾酒
600519.SH,20230818,1831.99,1834.99,1802.59,1802.59,1828.05,-25.46,-1.3927,17023.34,3084761.577,贵州茅台
002304.SZ,20230818,137.03,137.73,134.03,134.05,137.54,-3.49,-2.5374,43656.0,589919.127,洋河股份
000858.SZ,20230818,168.42,168.68,163.5,163.53,168.44,-4.91,-2.915,279479.53,4605753.431,五粮液
000596.SZ,20230818,271.6,273.98,265.5,265.79,272.78,-6.99,-2.5625,10573.81,284247.302,古井贡酒
000568.SZ,20230818,235.0,235.29,229.58,229.7,235.07,-5.37,-2.2844,41394.05,959168.072,泸州老窖
600809.SH,20230821,225.0,230.68,221.0,226.85,225.76,1.09,0.4828,43441.49,988444.849,山西汾酒
600519.SH,20230821,1793.0,1813.99,1790.07,1791.0,1802.59,-11.59,-0.643,18911.81,3405415.645,贵州茅台
002304.SZ,20230821,134.05,135.79,132.76,133.91,134.05,-0.14,-0.1044,37724.92,507127.277,洋河股份
000858.SZ,20230821,162.18,164.36,161.38,161.97,163.53,-1.56,-0.954,164506.64,2676283.338,五粮液
000596.SZ,20230821,266.01,277.26,265.04,269.36,265.79,3.57,1.3432,20093.36,545117.987,古井贡酒
000568.SZ,20230821,228.02,232.68,226.08,228.9,229.7,-0.8,-0.3483,37657.77,865096.216,泸州老窖
600809.SH,20230822,227.39,228.2,222.26,226.45,226.85,-0.4,-0.1763,39724.74,892403.152,山西汾酒
600519.SH,20230822,1800.99,1802.56,1771.02,1788.0,1791.0,-3.0,-0.1675,26650.36,4763131.152,贵州茅台
002304.SZ,20230822,134.02,135.7,132.9,134.3,133.91,0.39,0.2912,32751.89,438543.58,洋河股份
000858.SZ,20230822,162.62,163.5,160.48,162.15,161.97,0.18,0.1111,156920.86,2538910.286,五粮液
000596.SZ,20230822,269.37,271.63,265.0,268.23,269.36,-1.13,-0.4195,12048.87,322459.151,古井贡酒
000568.SZ,20230822,230.24,230.87,225.8,228.83,228.9,-0.07,-0.0306,47464.65,1083230.811,泸州老窖
600809.SH,20230823,226.46,226.46,221.66,221.8,226.45,-4.65,-2.0534,27443.95,614735.226,山西汾酒
600519.SH,20230823,1797.0,1800.0,1770.08,1774.0,1788.0,-14.0,-0.783,19912.22,3556178.584,贵州茅台
002304.SZ,20230823,134.46,135.17,132.09,132.36,134.3,-1.94,-1.4445,28765.77,384028.575,洋河股份
000858.SZ,20230823,162.05,162.14,160.0,160.01,162.15,-2.14,-1.3198,146839.0,2360128.006,五粮液
000596.SZ,20230823,268.0,270.65,263.96,263.96,268.23,-4.27,-1.5919,7432.87,197767.681,古井贡酒
000568.SZ,20230823,228.83,229.41,224.48,224.48,228.83,-4.35,-1.901,40591.79,921093.823,泸州老窖
600809.SH,20230824,223.1,231.27,220.91,229.92,221.8,8.12,3.661,57985.35,1323578.584,山西汾酒
600519.SH,20230824,1779.62,1828.0,1775.0,1816.3,1774.0,42.3,2.3844,26055.09,4703417.6,贵州茅台
002304.SZ,20230824,132.86,135.99,132.4,135.2,132.36,2.84,2.1457,31218.27,419519.215,洋河股份
000858.SZ,20230824,160.08,163.5,159.21,162.26,160.01,2.25,1.4062,175895.45,2842412.944,五粮液
000596.SZ,20230824,263.96,275.75,263.58,273.44,263.96,9.48,3.5915,13334.14,361197.311,古井贡酒
000568.SZ,20230824,225.87,235.1,224.11,233.3,224.48,8.82,3.9291,70672.45,1631358.664,泸州老窖
600809.SH,20230825,230.79,232.0,227.8,230.85,229.92,0.93,0.4045,49190.44,1131785.822,山西汾酒
600519.SH,20230825,1808.79,1837.77,1806.01,1824.98,1816.3,8.68,0.4779,18830.86,3433296.756,贵州茅台
002304.SZ,20230825,134.8,135.98,134.44,135.34,135.2,0.14,0.1036,25443.01,343604.647,洋河股份
000858.SZ,20230825,161.02,162.77,160.55,161.55,162.26,-0.71,-0.4376,116301.71,1877818.205,五粮液
000596.SZ,20230825,271.52,273.9,267.2,270.61,273.44,-2.83,-1.035,11262.07,304023.685,古井贡酒
000568.SZ,20230825,233.3,233.83,229.6,231.6,233.3,-1.7,-0.7287,49253.93,1139143.465,泸州老窖
600809.SH,20230828,245.5,246.99,232.71,235.0,230.85,4.15,1.7977,81578.24,1935338.574,山西汾酒
600519.SH,20230828,1898.58,1898.58,1831.88,1834.97,1824.98,9.99,0.5474,41052.13,7633221.012,贵州茅台
002304.SZ,20230828,142.01,142.39,135.0,135.58,135.34,0.24,0.1773,69052.13,949162.314,洋河股份
000858.SZ,20230828,168.01,168.99,157.01,157.49,161.55,-4.06,-2.5132,545770.7,8739965.733,五粮液
000596.SZ,20230828,281.0,285.5,268.5,271.32,270.61,0.71,0.2624,17099.32,467753.559,古井贡酒
000568.SZ,20230828,240.5,241.47,226.19,228.29,227.38,0.91,0.4002,90007.03,2075561.311,泸州老窖
600809.SH,20230829,235.0,244.69,233.3,242.79,235.0,7.79,3.3149,75726.41,1824354.76,山西汾酒
600519.SH,20230829,1828.0,1869.08,1828.0,1851.33,1834.97,16.36,0.8916,28950.28,5371260.173,贵州茅台
002304.SZ,20230829,135.44,137.18,134.22,136.35,135.58,0.77,0.5679,55137.0,750369.886,洋河股份
000858.SZ,20230829,156.0,160.1,155.33,159.4,157.49,1.91,1.2128,238731.76,3780207.169,五粮液
000596.SZ,20230829,269.5,275.0,268.0,274.6,271.32,3.28,1.2089,11892.86,324847.971,古井贡酒
000568.SZ,20230829,229.0,235.48,228.49,233.85,228.29,5.56,2.4355,66404.87,1547753.789,泸州老窖
600809.SH,20230830,243.89,245.5,241.0,242.0,242.79,-0.79,-0.3254,43346.65,1053575.427,山西汾酒
600519.SH,20230830,1867.9,1868.0,1843.66,1856.0,1851.33,4.67,0.2523,19811.81,3672570.26,贵州茅台
002304.SZ,20230830,136.36,136.78,133.58,133.58,136.35,-2.77,-2.0315,57604.53,776777.411,洋河股份
000858.SZ,20230830,159.4,160.12,157.6,157.82,159.4,-1.58,-0.9912,225986.63,3580879.5,五粮液
000596.SZ,20230830,274.98,281.5,273.27,278.68,274.6,4.08,1.4858,12351.11,343391.463,古井贡酒
000568.SZ,20230830,235.52,235.8,233.02,233.26,233.85,-0.59,-0.2523,51963.11,1217004.961,泸州老窖
600809.SH,20230831,242.98,243.9,239.8,242.05,242.0,0.05,0.0207,34577.99,837664.357,山西汾酒
600519.SH,20230831,1860.0,1860.0,1841.01,1847.0,1856.0,-9.0,-0.4849,14820.22,2738445.519,贵州茅台
002304.SZ,20230831,133.58,135.13,132.6,134.2,133.58,0.62,0.4641,47657.53,639188.149,洋河股份
000858.SZ,20230831,157.82,157.83,155.83,155.91,157.82,-1.91,-1.2102,220018.37,3443917.303,五粮液
000596.SZ,20230831,283.0,289.9,273.5,288.05,278.68,9.37,3.3623,24133.55,683559.303,古井贡酒
000568.SZ,20230831,234.23,235.0,232.02,232.3,233.26,-0.96,-0.4116,38315.86,893542.26,泸州老窖
600809.SH,20230901,245.0,251.0,245.0,249.2,242.05,7.15,2.9539,56783.51,1412112.104,山西汾酒
600519.SH,20230901,1852.83,1865.47,1846.03,1851.05,1847.0,4.05,0.2193,13145.19,2438622.738,贵州茅台
002304.SZ,20230901,135.5,139.19,135.5,137.4,134.2,3.2,2.3845,61123.38,842096.283,洋河股份
000858.SZ,20230901,157.0,159.96,157.0,159.74,155.91,3.83,2.4565,232386.72,3701951.294,五粮液
000596.SZ,20230901,288.0,293.1,287.11,292.49,288.05,4.44,1.5414,16354.41,476675.557,古井贡酒
000568.SZ,20230901,236.47,241.2,236.0,237.8,232.3,5.5,2.3676,60767.64,1449373.598,泸州老窖
600809.SH,20230904,253.8,262.82,253.0,262.82,249.2,13.62,5.4655,121231.8,3138866.836,山西汾酒
600519.SH,20230904,1862.6,1879.94,1853.53,1866.0,1851.05,14.95,0.8076,23871.0,4453823.216,贵州茅台
002304.SZ,20230904,139.0,141.9,138.15,141.35,137.4,3.95,2.8748,88755.46,1247823.596,洋河股份
000858.SZ,20230904,161.6,168.0,161.6,167.93,159.74,8.19,5.1271,464964.59,7710567.732,五粮液
000596.SZ,20230904,292.37,298.88,290.0,292.4,292.49,-0.09,-0.0308,21037.16,618759.939,古井贡酒
000568.SZ,20230904,240.54,245.0,239.23,241.18,237.8,3.38,1.4214,74201.32,1798867.077,泸州老窖
600809.SH,20230905,260.5,263.88,257.0,258.31,262.82,-4.51,-1.716,67823.58,1763440.005,山西汾酒
600519.SH,20230905,1868.0,1868.0,1856.8,1858.7,1866.0,-7.3,-0.3912,15658.74,2915625.961,贵州茅台
002304.SZ,20230905,140.5,141.11,139.01,139.53,141.35,-1.82,-1.2876,40568.04,567532.33,洋河股份
000858.SZ,20230905,167.8,168.23,165.24,165.72,167.93,-2.21,-1.316,190550.24,3170571.173,五粮液
000596.SZ,20230905,295.62,295.68,288.9,289.71,292.4,-2.69,-0.92,11762.81,341739.956,古井贡酒
000568.SZ,20230905,239.89,242.47,237.6,238.08,241.18,-3.1,-1.2853,47664.35,1141658.439,泸州老窖
600809.SH,20230906,256.2,257.49,254.24,256.61,258.31,-1.7,-0.6581,44095.69,1128220.587,山西汾酒
600519.SH,20230906,1858.0,1866.66,1849.01,1861.0,1858.7,2.3,0.1237,11121.43,2067605.99,贵州茅台
002304.SZ,20230906,139.17,140.36,138.6,139.86,139.53,0.33,0.2365,30689.73,428197.854,洋河股份
000858.SZ,20230906,165.06,166.45,164.0,165.69,165.72,-0.03,-0.0181,130492.65,2155900.998,五粮液
000596.SZ,20230906,289.7,290.47,286.3,287.28,289.71,-2.43,-0.8388,7860.9,226320.601,古井贡酒
000568.SZ,20230906,237.51,238.98,236.5,238.09,238.08,0.01,0.0042,26824.78,637295.933,泸州老窖
600809.SH,20230907,255.0,256.0,252.0,253.74,256.61,-2.87,-1.1184,36283.22,921219.042,山西汾酒
600519.SH,20230907,1852.6,1856.89,1831.19,1838.0,1861.0,-23.0,-1.2359,16981.57,3128587.116,贵州茅台
002304.SZ,20230907,139.22,139.76,137.51,137.6,139.86,-2.26,-1.6159,29152.0,403406.421,洋河股份
000858.SZ,20230907,165.0,165.17,162.9,163.1,165.69,-2.59,-1.5632,118861.06,1947052.986,五粮液
000596.SZ,20230907,285.0,289.44,283.69,284.85,287.28,-2.43,-0.8459,12494.05,356743.478,古井贡酒
000568.SZ,20230907,237.91,238.09,232.5,233.57,238.09,-4.52,-1.8984,47607.34,1116080.606,泸州老窖
600809.SH,20230908,251.91,256.19,251.63,255.53,253.74,1.79,0.7054,28467.88,725317.08,山西汾酒
600519.SH,20230908,1834.94,1834.94,1814.95,1818.5,1838.0,-19.5,-1.0609,12211.78,2224338.144,贵州茅台
002304.SZ,20230908,137.01,137.8,136.23,136.71,137.6,-0.89,-0.6468,20645.14,282521.217,洋河股份
000858.SZ,20230908,162.26,162.7,160.5,161.92,163.1,-1.18,-0.7235,104972.11,1695834.401,五粮液
000596.SZ,20230908,283.5,286.26,280.33,282.86,284.85,-1.99,-0.6986,7076.47,200036.254,古井贡酒
000568.SZ,20230908,232.99,234.88,231.5,233.3,233.57,-0.27,-0.1156,27470.14,640619.745,泸州老窖
600809.SH,20230911,254.0,259.87,253.03,256.95,255.53,1.42,0.5557,40920.0,1052393.108,山西汾酒
600519.SH,20230911,1808.0,1840.0,1808.0,1822.17,1818.5,3.67,0.2018,15926.0,2902617.736,贵州茅台
002304.SZ,20230911,136.85,140.36,136.17,138.43,136.71,1.72,1.2581,52524.04,727714.415,洋河股份
000858.SZ,20230911,161.0,165.31,160.15,164.35,161.92,2.43,1.5007,160682.74,2625927.003,五粮液
000596.SZ,20230911,282.86,287.55,279.5,282.65,282.86,-0.21,-0.0742,10087.87,286110.362,古井贡酒
000568.SZ,20230911,232.67,237.5,232.0,235.39,233.3,2.09,0.8958,42691.87,1003697.121,泸州老窖
600809.SH,20230912,256.3,256.36,253.3,254.45,256.95,-2.5,-0.973,27514.02,701616.631,山西汾酒
600519.SH,20230912,1826.6,1826.98,1816.02,1819.96,1822.17,-2.21,-0.1213,12168.01,2214514.112,贵州茅台
002304.SZ,20230912,138.37,139.36,137.66,138.0,138.43,-0.43,-0.3106,30543.14,422564.42,洋河股份
000858.SZ,20230912,163.4,164.06,162.61,162.98,164.35,-1.37,-0.8336,89428.28,1459902.261,五粮液
000596.SZ,20230912,282.65,284.18,280.56,281.4,282.65,-1.25,-0.4422,6422.69,181254.388,古井贡酒
000568.SZ,20230912,235.02,235.66,232.01,233.09,235.39,-2.3,-0.9771,32792.12,766080.822,泸州老窖
600809.SH,20230913,256.0,260.56,254.04,255.8,254.45,1.35,0.5306,37186.6,954827.974,山西汾酒
600519.SH,20230913,1829.92,1829.92,1800.05,1819.91,1819.96,-0.05,-0.0027,19501.43,3540583.633,贵州茅台
002304.SZ,20230913,137.12,139.76,137.11,137.82,138.0,-0.18,-0.1304,33711.39,466490.798,洋河股份
000858.SZ,20230913,164.0,165.39,162.45,163.65,162.98,0.67,0.4111,131147.21,2150208.87,五粮液
000596.SZ,20230913,282.0,283.5,278.0,281.79,281.4,0.39,0.1386,7318.03,205747.813,古井贡酒
000568.SZ,20230913,234.98,236.2,231.01,232.23,233.09,-0.86,-0.369,36408.81,848373.503,泸州老窖
600809.SH,20230914,256.89,258.2,254.3,255.2,255.8,-0.6,-0.2346,39359.94,1006327.251,山西汾酒
600519.SH,20230914,1822.53,1826.98,1806.0,1818.69,1819.91,-1.22,-0.067,17504.59,3180447.848,贵州茅台
002304.SZ,20230914,138.2,138.77,136.5,136.85,137.82,-0.97,-0.7038,38425.26,527651.349,洋河股份
000858.SZ,20230914,163.65,164.23,161.03,162.0,163.65,-1.65,-1.0082,130473.23,2115828.262,五粮液
000596.SZ,20230914,280.97,284.5,280.08,282.23,281.79,0.44,0.1561,7558.0,213426.138,古井贡酒
000568.SZ,20230914,232.29,233.69,231.1,232.24,232.23,0.01,0.0043,27869.85,647388.597,泸州老窖
600809.SH,20230915,255.79,256.88,251.16,252.55,255.2,-2.65,-1.0384,56996.58,1444051.794,山西汾酒
600519.SH,20230915,1819.0,1819.78,1781.3,1781.99,1818.69,-36.7,-2.0179,28431.46,5105749.077,贵州茅台
002304.SZ,20230915,137.23,137.96,135.21,135.37,136.85,-1.48,-1.0815,41275.78,561834.607,洋河股份
000858.SZ,20230915,162.07,163.04,159.3,159.71,162.0,-2.29,-1.4136,177555.46,2846912.333,五粮液
000596.SZ,20230915,282.41,283.84,278.15,279.71,282.23,-2.52,-0.8929,11784.98,330456.816,古井贡酒
000568.SZ,20230915,232.99,234.12,225.71,226.6,232.24,-5.64,-2.4285,69473.8,1587897.202,泸州老窖
600809.SH,20230918,250.56,254.25,249.18,252.57,252.55,0.02,0.0079,30931.37,781783.818,山西汾酒
600519.SH,20230918,1776.31,1829.5,1773.0,1829.2,1781.99,47.21,2.6493,32558.92,5905121.0,贵州茅台
002304.SZ,20230918,135.0,137.11,134.08,136.33,135.37,0.96,0.7092,43292.28,588603.358,洋河股份
000858.SZ,20230918,159.0,163.01,158.01,162.8,159.71,3.09,1.9348,162983.17,2634257.628,五粮液
000596.SZ,20230918,277.01,283.5,276.6,283.03,279.71,3.32,1.1869,8877.4,250095.463,古井贡酒
000568.SZ,20230918,225.0,228.8,224.18,227.33,226.6,0.73,0.3222,56731.93,1288494.681,泸州老窖
600809.SH,20230919,254.3,254.5,247.0,250.0,252.57,-2.57,-1.0175,39180.99,975957.253,山西汾酒
600519.SH,20230919,1822.2,1829.0,1808.0,1826.94,1829.2,-2.26,-0.1236,14989.5,2727858.953,贵州茅台
002304.SZ,20230919,136.05,136.16,133.81,135.25,136.33,-1.08,-0.7922,52610.49,708086.435,洋河股份
000858.SZ,20230919,162.01,162.2,159.5,160.91,162.8,-1.89,-1.1609,113674.16,1824120.706,五粮液
000596.SZ,20230919,283.03,283.03,277.6,280.69,283.03,-2.34,-0.8268,7307.63,204163.866,古井贡酒
000568.SZ,20230919,226.5,227.65,223.8,227.39,227.33,0.06,0.0264,38201.6,863619.27,泸州老窖
600809.SH,20230920,250.0,250.0,246.52,248.04,250.0,-1.96,-0.784,35796.38,888569.783,山西汾酒
600519.SH,20230920,1822.0,1830.0,1818.05,1824.0,1826.94,-2.94,-0.1609,12501.78,2281583.949,贵州茅台
002304.SZ,20230920,134.85,135.28,134.33,134.61,135.25,-0.64,-0.4732,24496.29,330421.057,洋河股份
000858.SZ,20230920,160.2,161.0,159.7,159.84,160.91,-1.07,-0.665,87123.6,1394723.511,五粮液
000596.SZ,20230920,280.44,280.44,277.0,278.01,280.69,-2.68,-0.9548,5106.38,142167.099,古井贡酒
000568.SZ,20230920,227.0,227.96,226.05,227.15,227.39,-0.24,-0.1055,25828.61,586857.548,泸州老窖
600809.SH,20230921,247.04,247.53,241.22,241.5,248.04,-6.54,-2.6367,47514.84,1156476.613,山西汾酒
600519.SH,20230921,1818.01,1822.0,1798.39,1798.39,1824.0,-25.61,-1.4041,19489.19,3521486.755,贵州茅台
002304.SZ,20230921,134.6,134.6,131.7,131.88,134.61,-2.73,-2.0281,49767.93,661400.798,洋河股份
000858.SZ,20230921,159.0,159.5,157.52,157.66,159.84,-2.18,-1.3639,129454.75,2046008.259,五粮液
000596.SZ,20230921,276.6,277.8,272.2,272.32,278.01,-5.69,-2.0467,9382.19,256747.626,古井贡酒
000568.SZ,20230921,226.55,227.24,220.62,220.68,227.15,-6.47,-2.8483,57158.86,1274276.673,泸州老窖
600809.SH,20230922,241.5,246.8,240.05,246.31,241.5,4.81,1.9917,49133.2,1199449.867,山西汾酒
600519.SH,20230922,1805.63,1849.96,1792.41,1849.0,1798.39,50.61,2.8142,34390.46,6287832.575,贵州茅台
002304.SZ,20230922,131.71,133.92,131.71,133.8,131.88,1.92,1.4559,48350.57,642452.159,洋河股份
000858.SZ,20230922,157.0,160.31,156.7,159.92,157.66,2.26,1.4335,154319.92,2451918.127,五粮液
000596.SZ,20230922,272.0,278.28,270.55,277.68,272.32,5.36,1.9683,13475.03,370543.501,古井贡酒
000568.SZ,20230922,221.9,227.99,220.21,227.0,220.68,6.32,2.8639,58362.18,1313776.558,泸州老窖
600809.SH,20230925,246.33,249.0,244.0,244.72,246.31,-1.59,-0.6455,29845.0,734136.711,山西汾酒
600519.SH,20230925,1847.5,1848.0,1826.59,1832.38,1849.0,-16.62,-0.8989,13979.13,2565773.541,贵州茅台
002304.SZ,20230925,133.79,133.8,132.23,132.44,133.8,-1.36,-1.0164,41085.58,545822.434,洋河股份
000858.SZ,20230925,159.76,159.88,158.6,158.9,159.92,-1.02,-0.6378,105364.95,1676603.466,五粮液
000596.SZ,20230925,277.76,279.44,273.72,274.07,277.68,-3.61,-1.3001,8488.53,234088.805,古井贡酒
000568.SZ,20230925,227.95,228.0,224.08,225.3,227.0,-1.7,-0.7489,35907.23,810130.643,泸州老窖
600809.SH,20230926,244.0,246.1,243.0,243.26,244.72,-1.46,-0.5966,18501.52,451846.501,山西汾酒
600519.SH,20230926,1828.0,1834.88,1813.1,1816.0,1832.38,-16.38,-0.8939,15761.96,2870852.363,贵州茅台
002304.SZ,20230926,132.6,133.35,130.56,131.36,132.44,-1.08,-0.8155,36634.88,481779.943,洋河股份
000858.SZ,20230926,158.88,159.47,156.65,156.65,158.9,-2.25,-1.416,125015.74,1969171.205,五粮液
000596.SZ,20230926,273.7,275.28,271.2,271.62,274.07,-2.45,-0.8939,8460.73,230700.813,古井贡酒
000568.SZ,20230926,224.26,226.18,221.81,222.44,225.3,-2.86,-1.2694,34094.54,761742.299,泸州老窖
600809.SH,20230927,244.01,246.4,240.52,241.71,243.26,-1.55,-0.6372,26593.01,645893.067,山西汾酒
600519.SH,20230927,1815.0,1833.5,1802.8,1814.0,1816.0,-2.0,-0.1101,20879.94,3791876.119,贵州茅台
002304.SZ,20230927,131.4,132.8,130.38,130.48,131.36,-0.88,-0.6699,51476.39,674744.732,洋河股份
000858.SZ,20230927,156.66,158.65,156.0,156.59,156.65,-0.06,-0.0383,132812.01,2083949.327,五粮液
000596.SZ,20230927,273.89,278.78,272.42,275.84,271.62,4.22,1.5536,10760.29,296479.616,古井贡酒
000568.SZ,20230927,222.99,225.1,220.4,222.11,222.44,-0.33,-0.1484,40236.52,894344.102,泸州老窖
600809.SH,20230928,243.0,243.77,238.83,239.5,241.71,-2.21,-0.9143,27839.11,669445.406,山西汾酒
600519.SH,20230928,1824.98,1824.98,1797.8,1798.55,1814.0,-15.45,-0.8517,20537.84,3704812.96,贵州茅台
002304.SZ,20230928,130.78,131.13,129.12,129.4,130.48,-1.08,-0.8277,46676.23,605407.114,洋河股份
000858.SZ,20230928,156.59,157.38,155.68,156.1,156.59,-0.49,-0.3129,123857.23,1933102.453,五粮液
000596.SZ,20230928,275.86,276.96,271.4,271.8,275.84,-4.04,-1.4646,9032.29,246267.587,古井贡酒
000568.SZ,20230928,222.98,223.88,216.0,216.65,222.11,-5.46,-2.4582,70904.57,1544838.085,泸州老窖
600809.SH,20231009,239.5,243.99,236.0,243.04,239.5,3.54,1.4781,42043.92,1015696.975,山西汾酒
600519.SH,20231009,1796.94,1796.94,1764.9,1777.0,1798.55,-21.55,-1.1982,29762.68,5279950.406,贵州茅台
002304.SZ,20231009,129.4,129.4,126.66,128.39,129.4,-1.01,-0.7805,48906.31,625618.449,洋河股份
000858.SZ,20231009,156.09,156.09,151.8,154.27,156.1,-1.83,-1.1723,153573.35,2365643.872,五粮液
000596.SZ,20231009,271.85,274.69,267.04,272.23,271.8,0.43,0.1582,12820.81,346963.352,古井贡酒
000568.SZ,20231009,216.2,216.6,210.34,214.95,216.65,-1.7,-0.7847,64997.9,1388825.897,泸州老窖
600809.SH,20231010,247.16,248.58,240.9,240.9,243.04,-2.14,-0.8805,32467.27,793200.974,山西汾酒
600519.SH,20231010,1782.89,1798.98,1768.0,1770.0,1777.0,-7.0,-0.3939,20283.92,3615557.182,贵州茅台
002304.SZ,20231010,129.85,129.85,126.17,126.29,128.39,-2.1,-1.6356,56760.95,722357.885,洋河股份
000858.SZ,20231010,155.49,156.58,153.06,153.41,154.27,-0.86,-0.5575,127175.3,1965311.404,五粮液
000596.SZ,20231010,272.31,277.16,269.15,269.34,272.23,-2.89,-1.0616,10514.91,286565.454,古井贡酒
000568.SZ,20231010,218.59,218.8,210.41,211.29,214.95,-3.66,-1.7027,76751.18,1631832.868,泸州老窖
600809.SH,20231011,243.8,243.88,238.19,239.9,240.9,-1.0,-0.4151,30255.96,725623.412,山西汾酒
600519.SH,20231011,1784.65,1784.65,1768.0,1778.5,1770.0,8.5,0.4802,21944.86,3896568.648,贵州茅台
002304.SZ,20231011,127.8,127.8,125.6,126.08,126.29,-0.21,-0.1663,43723.72,551808.648,洋河股份
000858.SZ,20231011,154.57,155.23,153.36,153.7,153.41,0.29,0.189,99121.97,1526531.427,五粮液
000596.SZ,20231011,269.36,271.55,268.59,269.61,269.34,0.27,0.1002,7011.0,189061.472,古井贡酒
000568.SZ,20231011,212.9,213.86,209.25,210.13,211.29,-1.16,-0.549,49771.56,1049244.364,泸州老窖
600809.SH,20231012,243.96,245.0,234.43,234.99,239.9,-4.91,-2.0467,50281.21,1190684.036,山西汾酒
600519.SH,20231012,1797.9,1798.23,1777.2,1786.0,1778.5,7.5,0.4217,14865.07,2657095.942,贵州茅台
002304.SZ,20231012,127.25,127.38,126.03,126.32,126.08,0.24,0.1904,41278.13,522218.506,洋河股份
000858.SZ,20231012,155.25,156.0,154.21,155.73,153.7,2.03,1.3208,137972.15,2144168.262,五粮液
000596.SZ,20231012,271.5,274.08,266.88,269.3,269.61,-0.31,-0.115,9776.1,262963.933,古井贡酒
000568.SZ,20231012,213.0,213.48,209.2,209.98,210.13,-0.15,-0.0714,45748.5,961940.361,泸州老窖
600809.SH,20231013,234.2,234.2,229.5,230.25,234.99,-4.74,-2.0171,41239.18,952966.473,山西汾酒
600519.SH,20231013,1770.88,1778.01,1738.19,1751.0,1786.0,-35.0,-1.9597,25027.88,4387687.934,贵州茅台
002304.SZ,20231013,125.64,125.64,120.66,121.87,126.32,-4.45,-3.5228,100148.11,1226482.424,洋河股份
000858.SZ,20231013,154.5,154.5,152.01,153.63,155.73,-2.1,-1.3485,142933.86,2189951.711,五粮液
000596.SZ,20231013,268.02,268.99,263.74,266.3,269.3,-3.0,-1.114,8535.0,227088.305,古井贡酒
000568.SZ,20231013,208.67,208.67,203.41,205.15,209.98,-4.83,-2.3002,88326.65,1810385.284,泸州老窖
600809.SH,20231016,229.89,230.22,226.06,226.77,230.25,-3.48,-1.5114,37514.87,853669.852,山西汾酒
600519.SH,20231016,1750.98,1756.0,1722.45,1729.9,1751.0,-21.1,-1.205,20789.65,3603604.61,贵州茅台
002304.SZ,20231016,122.02,122.23,118.83,119.03,121.87,-2.84,-2.3304,66949.32,802793.655,洋河股份
000858.SZ,20231016,153.08,153.4,149.71,150.14,153.63,-3.49,-2.2717,152366.13,2299307.44,五粮液
000596.SZ,20231016,266.28,266.5,261.22,262.88,266.3,-3.42,-1.2843,7799.45,205344.728,古井贡酒
000568.SZ,20231016,203.1,206.33,202.05,203.44,205.15,-1.71,-0.8335,51755.8,1056380.884,泸州老窖
600809.SH,20231017,228.0,232.3,224.67,229.4,226.77,2.63,1.1598,34056.95,782219.701,山西汾酒
600519.SH,20231017,1739.0,1739.44,1716.0,1726.0,1729.9,-3.9,-0.2254,14945.23,2577312.288,贵州茅台
002304.SZ,20231017,119.5,119.78,118.17,119.12,119.03,0.09,0.0756,39971.21,476264.509,洋河股份
000858.SZ,20231017,150.14,151.24,148.56,150.41,150.14,0.27,0.1798,107201.76,1610282.34,五粮液
000596.SZ,20231017,263.62,265.8,260.52,262.88,262.88,0.0,0.0,7474.11,196341.969,古井贡酒
000568.SZ,20231017,203.9,205.38,201.0,203.84,203.44,0.4,0.1966,51921.92,1057597.273,泸州老窖
600809.SH,20231018,229.0,236.89,227.65,232.13,229.4,2.73,1.1901,35154.28,817760.032,山西汾酒
600519.SH,20231018,1718.8,1742.0,1717.18,1728.0,1726.0,2.0,0.1159,20317.5,3511987.514,贵州茅台
002304.SZ,20231018,119.0,120.51,118.5,119.0,119.12,-0.12,-0.1007,33169.56,395758.81,洋河股份
000858.SZ,20231018,149.98,151.32,149.18,149.24,150.41,-1.17,-0.7779,101105.2,1516335.019,五粮液
000596.SZ,20231018,261.99,267.0,260.21,261.32,262.88,-1.56,-0.5934,9321.03,245347.512,古井贡酒
000568.SZ,20231018,203.0,208.39,202.5,204.21,203.84,0.37,0.1815,50991.66,1045896.437,泸州老窖
